HG00350	0.733001429598329
HG00351	0.355851722050604
HG00353	0.0109755556924556
HG00355	0.0424426827325391
HG00356	0.158832790730245
HG00357	0.0422712319091474
HG00358	0.992737749655911
HG00360	0.956827747325781
HG00362	0.529844048701591
HG00364	0.669424215347174
HG00365	0.82604027510943
HG00366	0.372626279124198
HG00367	0.661986805662693
HG00368	0.057220006288955
HG00369	0.781709742673525
HG00371	0.881994043049289
HG00372	0.419831404533643
HG00373	0.764383026633951
HG00375	0.379277205120706
HG00376	0.0853485966425798
HG00378	0.794822196167479
HG00379	0.767117037858108
HG00380	0.791093280750019
HG00381	0.999920347954033
HG00382	0.0493872395553394
HG00383	0.0839904052189402
HG00384	0.308658672965676
HG01334	0.196461681020215
HG01500	0.674814845977757
HG01501	0.689355045711174
HG01503	0.81512809476864
HG01504	0.884225822141875
HG01506	0.461416186018491
HG01507	0.999579570871823
HG01509	0.263575905675872
HG01510	0.0388741936825254
HG01512	0.740276814840485
HG01513	0.349346464097426
HG01515	0.0226890875381312
HG01516	0.868269176177254
HG01518	0.70967960146108
HG01519	0.562492206345857
HG01521	0.23222409598734
HG01522	0.391535726464882
HG01524	0.638236479990379
HG01525	0.215796253070492
HG01527	0.255325910004035
HG01528	0.335839490449423
HG01530	0.867110056028234
HG01531	0.00475848554785546
HG01536	0.339842326487227
HG01537	7.46589094934208e-08
HG01602	0.926776073207889
HG01603	0.977848803836585
HG01605	0.999709537858261
HG01606	0.720299452235521
HG01607	0.650810493526053
HG01608	0.986950318161942
HG01610	0.912845151890098
HG01612	0.979792799824382
HG01613	0.821075327211495
HG01615	0.915053335256844
HG01617	0.326791057170332
HG01618	0.483262505377916
HG01619	0.034488809920403
HG01620	0.944635740200318
HG01623	0.996855962986236
HG01624	0.27826087328284
HG01625	0.236728094969691
HG01626	0.819479818114727
HG01628	0.00179464864475233
HG01630	0.677943676433054
HG01631	0.00393686102613103
HG01632	0.56449846557367
HG01668	0.849741066967818
HG01669	0.0638033146111951
HG01670	0.397289324773851
HG01672	0.926467972037515
HG01673	0.0753200322358268
HG01675	0.383291440114543
HG01676	0.342790358764288
HG01678	0.456745253382748
HG01679	0.0396764682325862
HG01680	0.000473184749394366
HG01682	0.774895743556551
HG01684	0.372093159189009
HG01685	0.0434305141310004
HG01686	0.612476327253173
HG01694	0.996757517733102
HG01695	0.487038256164514
HG01697	0.467678452516749
HG01699	0.840429257200257
HG01700	0.284365900824419
HG01702	0.240414843333949
HG01704	0.643349541153795
HG01705	0.0430505774903607
HG01707	0.145009371175758
HG01708	0.860418531130516
HG01709	0.936572442205606
HG01710	0.884969242762126
HG01746	0.467427858605397
HG01747	0.236953894370212
HG01756	0.130117256975588
HG01757	0.85663132430166
HG01761	0.903111600843588
HG01762	0.0241017710393412
HG01765	0.109572349538244
HG01766	0.62710448018538
HG01767	0.951926146985999
HG01768	0.502145069559943
HG01770	0.24239572360141
HG01771	0.141638606727981
HG01773	0.822312514801012
HG01775	0.889594789364639
HG01776	0.854114937852868
HG01777	0.782571944845063
HG01779	0.648587395555391
HG01781	0.970159209590113
HG01783	0.0032587421798777
HG01784	0.153431766932221
HG01785	0.946468783565358
HG01786	0.0195364882274559
HG01789	0.183909853152788
HG01790	0.650503983568621
HG01791	0.864890007019291
HG02215	0.683008815671651
HG02219	0.52526444206085
HG02220	0.197249553871184
HG02221	0.142608435114168
HG02223	0.0392180719176021
HG02224	0.462333670624701
HG02230	-0.93
HG02231	0.069093312719748
HG02232	0.384706670810163
HG02233	0.0847917299411708
HG02235	0.952732378217062
HG02236	0.153131458300933
HG02238	0.225079500376843
HG02239	0.996666274505106
NA06984	0.44304603709968
NA06985	0.910481644100787
NA06986	0.0868219058557906
NA06989	0.636811133940826
NA06994	0.469833659209489
NA07000	0.96178082338194
NA07037	0.548310150004241
NA07048	0.0758611262727295
NA07051	0.756442201866781
NA07056	NA
NA07347	0.616329781245458
NA07357	0.0107525748951087
NA10847	0.207556637637166
NA10851	0.287760244086114
NA11829	0.855415513408652
NA11830	0.131014740165132
NA11831	0.0383058013768644
NA11832	0.55412890931802
NA11840	0.26332100545559
NA11843	0.220513889606299
NA11881	0.00270858959688447
NA11892	0.179816188284301
NA11893	0.917879972172566
NA11894	0.119306356301325
NA11918	0.67952232958305
NA11919	0.622522236696153
NA11920	0.791517920102145
NA11930	0.999800318261828
NA11931	0.0138199312986658
NA11932	0.110932965537395
NA11933	0.217170997374664
NA11992	0.073956378710636
NA11994	0.999802033360246
NA11995	0.085646615160747
NA12003	0.497633301871092
NA12004	0.870293958489541
NA12005	0.110292075942535
NA12006	0.924421583231937
NA12043	0.852664360086759
NA12044	0.112211966179336
NA12045	0.000532931285160208
NA12046	0.46389615251493
NA12058	0.756310720610342
NA12144	0.942767464952706
NA12154	0.0769185643528913
NA12155	0.0301921131742613
NA12156	0.838902015424283
NA12234	0.25280380309409
NA12249	0.114827761607363
NA12272	0.847454308993756
NA12273	0.987675781760563
NA12275	0.0790027428105038
NA12282	0.59246659546599
NA12283	0.262979960928258
NA12286	0.301875658044365
NA12287	0.927619322905219
NA12340	0.266651632128604
NA12341	0.0443051089791716
NA12342	0.154143418069123
NA12347	0.154046255830683
NA12348	0.983679381141999
NA12383	0.744481410405224
NA12399	0.994999064867131
NA12400	0.976253502420107
NA12413	0.998484042203662
NA12414	0.0750016904090686
NA12489	0.982514095442353
NA12546	0.04887002667835
NA12716	0.445533359389088
NA12717	0.964924071972383
NA12718	0.182188761326298
NA12748	0.225522611736028
NA12749	0.996753609760924
NA12750	0.0980459424399662
NA12751	0.477552745520949
NA12760	0.135887218556358
NA12761	0.984421569711895
NA12762	0.962754852865772
NA12763	0.326661512806607
NA12775	0.519279591315585
NA12776	0.394833259740789
NA12777	0.289571891091164
NA12778	0.0966577812670007
NA12812	0.404109783527487
NA12813	0.320163465357579
NA12814	0.16485426822188
NA12815	0.0595346516726081
NA12827	0.0695382026693468
NA12828	0.544931100935743
NA12829	0.557162720884643
NA12830	0.0915398029437118
NA12842	0.78008946103725
NA12843	0.691183982308958
NA12872	0.00213507175577434
NA12873	0.201460953917722
NA12874	0.667296928333482
NA12878	0.0943406576085469
NA12889	0.944810435638508
NA12890	0.00588478074311367
NA20502	0.0946092089679924
NA20503	0.246140770057368
NA20504	0.395915388166209
NA20505	0.912609278809346
NA20507	0.663758205767104
NA20508	0.00706631860443375
NA20509	0.209854769822996
NA20510	0.829833497316978
NA20511	0.775266168396557
NA20512	0.858125056372259
NA20513	0.492757523851222
NA20514	0.5487171994962
NA20515	0.00550713241992878
NA20516	0.964315049790614
NA20517	0.89691474637822
NA20518	0.281779938185964
NA20519	0.141355607369035
NA20520	0.505502894113967
NA20521	0.786215057171287
NA20522	0.54618588637903
NA20524	0.00619200935840949
NA20525	0.930771785480672
NA20527	0.304823745066555
NA20528	0.98872800118448
NA20529	0.444951668390623
NA20531	0.345459413565623
NA20532	-0.34
NA20534	0.470041819751379
NA20535	0.0522153058145186
NA20536	0.0209140874999073
NA20538	0.533158895593934
NA20539	0.993844924898068
NA20540	0.413087060406573
NA20541	0.0353859929029672
NA20542	0.779030782395075
NA20543	0.604074944244336
NA20544	0.575644211230025
NA20581	0.365800359275196
NA20582	0.828728438748626
NA20585	0.862326132023414
NA20586	0.218146659053704
NA20587	0.308865426931956
NA20588	0.0100965184848617
NA20589	0.84582764885786
NA20752	0.17741045893142
NA20753	0.800436744715646
NA20754	0.00118026113445181
NA20755	0.69578303131793
NA20756	0.0238813786290676
NA20757	0.940626577209134
NA20758	0.999381862692752
NA20759	0.213292267322249
NA20760	0.955477347084615
NA20761	0.195327161690335
NA20762	0.202083940771791
NA20763	0.979701162984031
NA20764	0.320886883420157
NA20765	0.0359506058330627
NA20766	0.899575507232801
NA20767	0.579016174093526
NA20768	0.895998431133809
NA20769	0.0415274507512127
NA20770	0.264535026894508
NA20771	0.31595694662929
NA20772	0.268469605601689
NA20773	0.324970085544349
NA20774	0.848983891765125
NA20775	0.519232147170511
NA20778	0.577406842047394
NA20783	0.221046883665929
NA20785	0.0981930909839706
NA20786	0.704544292640289
NA20787	0.893012421677128
NA20790	0.973969975051515
NA20792	0.472857995307435
NA20795	0.297362724831481
NA20796	0.00639209387713818
NA20797	0.709102598484018
NA20798	0.0307702078750444
NA20799	0.998940473644633
NA20800	0.0101724122152494
NA20801	0.998736934789912
NA20802	0.803411664292106
NA20803	0.98232901354953
NA20804	0.0442332134373767
NA20805	0.830533492071942
NA20806	0.997609686351162
NA20807	0.859416748311598
NA20808	0.998288554618535
NA20809	0.316736488919206
NA20810	0.470193087572378
NA20811	0.47905682965494
NA20812	0.755835988233895
NA20813	0.0479933509523066
NA20814	0.926809683041908
NA20815	0.840847580559111
NA20818	0.976270203829843
NA20819	0.017317188971279
NA20821	0.955047202501913
NA20822	0.609405079449274
NA20826	0.999231515073469
NA20827	0.889093700704082
NA20828	0.526947673973989
NA20832	0.51779287382947
